File Name,Mean,Variance,Standard Deviation,Range,Coefficient of Variation
zalando__logbook#org.zalando.logbook.LogbookBenchmark.plain#.json,3.121476794128639e-05,1.6950227062107728e-10,1.3019303768676622e-05,0.0006785356764058688,41.708795635339534
crate__crate#io.crate.execution.engine.reader.CsvReaderBenchmark.measureFileReadingIteratorForCSV#.json,0.00027821623588584755,0.00012818500132837917,0.011321881527748786,0.7129678992010211,4069.453923743749
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMatch#.json,6.303749240558857e-08,6.237997091020773e-17,7.898099196022276e-09,4.04373406301763e-07,12.529209038337433
apache__camel#org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpression#.json,0.004324988004953746,3.679472240395902e-07,0.000606586534667223,0.016370728960000004,14.025161086515203
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadRenderedWithArguments#.json,3.094690171860655e-08,1.5634152576553483e-18,1.250366049465255e-09,4.705826672470548e-08,4.040359389881939
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.EcImmutableMapGetTest.get#size=9250000.json,0.9802379427840002,0.002293162255413423,0.047886973755014245,0.5861539840000001,4.885239763215976
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordComplete#numOfVertices=3000.json,3.442126601147733,0.11126012462554499,0.3335567787132275,2.1516779519999996,9.690427382944232
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000.json,0.5660030096725334,0.0014051709765407338,0.03748561025968143,0.33449574400000004,6.622864122466257
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000.json,0.00010217401191638822,3.839564245197466e-12,1.9594806059763557e-06,8.122983150183144e-05,1.9177876734250703
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.RoundRobin&SIZE=16.json,1.2377952332395837e-07,5.925237648965019e-16,2.4341811043891166e-08,1.3160232587589698e-06,19.66545870449288
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3#NEED_TO_ENLARGE=0&SIZE=65536.json,0.0008294665439274065,3.549866852840299e-08,0.00018841090342228866,0.0025134242750176595,22.71470800138481
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#.json,6.078322627228682e-08,7.245763928475504e-17,8.512205312652829e-09,2.954614569902376e-07,14.004201215844045
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3.json,0.00015374115943168944,6.110146044719568e-10,2.4718709603698104e-05,0.0007624033967880923,16.078133985116178
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#.json,0.00016417730243870906,4.3455058320032224e-05,0.006592045078731806,0.4519289937022757,4015.198800816428
apache__camel#org.apache.camel.itest.jmh.SimpleMockPlaceholderTest.simpleMockPlaceholderTest#.json,0.012589002723609737,8.496957754129023e-05,0.009217894420163979,0.2910748672,73.22180018975216
yellowstonegames__SquidLib#squidpony.performance.WorldBenchmark.measureFast#.json,0.10784121378133334,1.1515381696096837e-06,0.001073097465102627,0.049545216,0.9950717610416712
jdbi__jdbi#org.jdbi.v3.benchmark.QualifiersBenchmark.mapUnqualifiedBean#.json,0.0004903461914107167,5.356505782740089e-05,0.007318815329505239,0.15674038523450368,1492.5812533486078
JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true.json,9.98173517777398e-06,1.4829191977236032e-11,3.8508689898821585e-06,3.267182727346829e-05,38.57915403783472
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSize#bufferSupplierStr=NO_CACHING&bytes=RANDOM&compressionType=GZIP&maxBatchSize=50&messageSize=1000&messageVersion=2.json,0.0001696917974552381,3.386168179279644e-10,1.840154390066128e-05,0.0014796068571428574,10.8440974617617
ReactiveX__RxJava#io.reactivex.rxjava3.core.XMapYPerf.obsFlatMapIterableAsObs1#times=10000.json,0.0015570693214642603,2.61579511571971e-08,0.00016173419909591507,0.0036619616806722695,10.387090469666504
zalando__logbook#org.zalando.logbook.json.JsonMediaTypeBenchmark.contentType4#.json,6.938859286244252e-08,1.859291424245164e-16,1.3635583684775521e-08,7.331900885952433e-07,19.6510451102633
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000.json,14.913967471547734,0.027830783433394783,0.16682560784662162,1.3925089280000016,1.118586373242967
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#.json,0.0035619406591501862,3.6553772727109756e-06,0.0019119040961070655,0.10674726400000001,53.675910944659336
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.camelMapComplexCase#.json,3.7093042617618937e-06,7.518937778890284e-13,8.671180876264941e-07,3.4043944598844516e-05,23.376839062930337
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.55&size=4000000.json,0.6336422434133333,0.0017305819676435258,0.041600264033339086,0.720371712,6.565260518182131
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1&qType=SpmcArrayQueue.json,7.09939214649973e-07,2.1643486879120802e-14,1.4711725554509506e-07,2.1548768120576318e-06,20.722514337742208
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=1.json,9.887805584666242e-08,3.8475915275114326e-14,1.9615278554003338e-07,1.8574048490869227e-05,198.37848131259997
apache__camel#org.apache.camel.itest.jmh.LoadTypeConvertersTest.load#.json,0.013548926185406984,3.2498975220505234e-05,0.005700787245679778,0.29108282514285716,42.07556501281904
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=1000&syncThreshold=10000.json,0.22713516687359997,0.00014561950917126701,0.012067290879533277,0.5263851519999999,5.312823657222877
JCTools__JCTools#org.jctools.jmh.collections.SetOps.add#keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet.json,7.017000295358509e-08,2.324594916837666e-17,4.821405310526865e-09,9.606627818736658e-08,6.8710347835043555
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.vertxSmall#.json,2.502969177752414e-07,1.4733654065479162e-14,1.2138226421301904e-07,6.843261791145133e-06,48.49530920792897
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#.json,0.010839698132966388,4.098108463763313e-05,0.006401647025385977,0.36708761600000006,59.057428969510475
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#.json,7.02112245477083e-09,8.876433048517174e-17,9.421482393189075e-09,8.52308519566492e-07,134.18769511400853
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=64&dirtiness=0.5&keys=8&runniness=0.5.json,7.97807730551317e-05,1.2001850300083667e-12,1.095529566012879e-06,3.7227645793285074e-05,1.3731749192951845
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#.json,0.03763191407502222,0.00015028563574627849,0.012259104198361253,1.1025339733333335,32.57635041874764
apache__hive#org.apache.hive.benchmark.vectorization.mapjoin.MapJoinOneLongKeyBench.MapJoinOneLongKeyOuterNativeVectorOptimizedBench.bench#.json,0.48433781364053324,0.023121482729611093,0.15205749810387875,6.6820505599999995,31.394925983774847
jgrapht__jgrapht#org.jgrapht.perf.graph.DirectedAcyclicGraphPerformanceTest.ArrayListDAGRandomGraphBenchmark.run#.json,1.3427556046165334,0.0009287418709923538,0.030475266545058367,0.4236247040000001,2.269606355786655
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool#.json,0.005310880414163394,1.7499999235348693e-05,0.004183300041277065,0.21070136076190477,78.76848497888926
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringGdxOM2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.00517976764876916,2.180879512142616e-07,0.00046699887710171384,0.007187312541062801,9.015826746836495
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double.json,0.0003326352240465342,1.674476934056732e-10,1.2940158167722419e-05,0.0003286505963476549,3.890194793655451
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true.json,0.00017661599398757763,2.782079877778672e-12,1.6679567973357919e-06,5.1001938972331944e-05,0.9443973672356698
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferJackson#.json,0.0009542138505808479,2.054329170684347e-07,0.0004532470816987515,0.02471028899115044,47.49952868770993
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2.json,3.956910826095226e-05,4.404271273803756e-09,6.63646839350852e-05,0.00866768903323263,167.7184218997815
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testGetNumImages#.json,3.5189422645077675e-08,1.2108027150862902e-16,1.1003648099999792e-08,6.350921733577135e-07,31.269760265700157
apache__tinkerpop#org.apache.tinkerpop.jsr223.GremlinGroovyScriptEngineBenchmark.testEvalShortNoCache#.json,0.005433767722403909,0.001175246563770586,0.03428186931558117,4.200852707555556,630.9042098769509
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json,1.147476254831338e-05,1.2699826118767804e-08,0.00011269350521998951,0.00901574060811104,982.0987993913111
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline#size=4.json,6.386812300661179e-08,2.7393464788117977e-17,5.233876650067135e-09,4.3263533252718637e-07,8.194818328268878
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkSlow#.json,0.0002557231281917059,0.0001350282275182963,0.0116201646941124,0.6427372705166402,4544.041352959363
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddyWithProxy#.json,7.385189908472024e-09,1.5254265469552193e-16,1.2350815952621184e-08,9.489321652964416e-07,167.23762158712768
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#.json,0.2528560283648,0.0005758393778315346,0.02399665347150587,0.454295552,9.49024376705208
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=2.json,3.016833662892034e-05,1.5127822544728918e-08,0.0001229952135033267,0.015049225319942154,407.696370589486
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.80f&size=9750000.json,1.4345041171797335,0.106502198716615,0.32634674614068854,10.255073280000001,22.7497950150393
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=100.json,8.668396422411322e-05,1.3447427606584497e-06,0.0011596304414159063,0.100339154382134,1337.7681233149317
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xResponse#.json,3.371978017116856e-07,1.0567790719425425e-13,3.250813854933165e-07,2.0203708656797814e-05,96.40673333074425
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=100.json,1.0033405622551808e-05,2.1662152649863427e-12,1.4718068028740534e-06,4.336347246193154e-05,14.669065103536868
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.JdkMutableMapGetTest.get#size=7750000.json,0.5424764420096,0.0018934408224191943,0.04351368546123385,0.490733568,8.021304169456231
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case1&numberOfSignificantValueDigits=2.json,3.1889962806065376e-05,5.151739359300863e-08,0.00022697443378717487,0.03427998832809638,711.7425478589928
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12.json,3.986358620584779e-06,4.346567704758456e-12,2.0848423692832167e-06,6.95616476705796e-05,52.299418284082556
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000.json,0.0013063496521419581,8.817152792663594e-12,2.969369090002722e-06,0.0001131599604902141,0.22730278108422136
apache__arrow#org.apache.arrow.adapter.jdbc.JdbcAdapterBenchmarks.testJdbcToArrow#.json,0.0009177068971620021,4.586077991651515e-05,0.0067720587649927515,0.38040412006015034,737.9326434110133
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean.json,1.0062893765973333,0.06094642962350623,0.24687330682661143,4.16284672,24.533033197805267
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable#items=1000000&maxConcurrency=1&work=10.json,7.119131150472533,0.5793378526865425,0.7611424654337337,21.894266880000004,10.691507844791042
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithPlanarImage#.json,0.0016729478888238365,2.759410590042655e-05,0.0052530092233334744,0.2806167522318841,313.9971817667671
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=bigint&evalMode=COMPLETE&hasNulls=false&isRepeating=true&processMode=GLOBAL.json,8.998361869337492e-08,2.0741710024790277e-16,1.4401982511026139e-08,8.231633706305906e-07,16.005115953495753
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#.json,5.822908882216456e-08,3.04169659334633e-17,5.515157833957547e-09,3.397431386558379e-07,9.471482287488987
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,1.3042723329410184e-05,1.929545223380898e-08,0.00013890807116150226,0.018781651535304155,1065.023520419826
hazelcast__hazelcast#com.hazelcast.internal.serialization.impl.portable.portablereader.DefaultPortableReaderBenchmark.read#.json,6.352437191152391e-07,1.1743094371644458e-13,3.426819862736362e-07,1.5489278143300615e-05,53.94496253358005
zalando__logbook#org.zalando.logbook.HttpLogFormatterBenchmark.fastJsonRequest#.json,1.9890252979843374e-05,4.038472946541112e-11,6.354898068845095e-06,0.0003509600872455499,31.949810167246735
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1.json,1.2248210938789484e-06,5.655433074236735e-13,7.520261348009612e-07,2.7942163239901778e-05,61.39885560097037
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000.json,1.636949427135306e-05,8.825379013795156e-12,2.97075394703014e-06,7.716079369523779e-05,18.14811073442274
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable#items=1000&maxConcurrency=8&work=1.json,0.0031778507459457824,2.0298929521937046e-08,0.0001424743117966781,0.009991036342857144,4.483354417398081
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.ObservableFlatMapCompletablePerf.observableConvert#count=100000.json,0.017549753148302222,1.9351625852587116e-06,0.0013911012131612537,0.03703330133333334,7.926614131867889
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=10.json,3.926803888312067e-07,6.341374351338899e-14,2.5182085599367856e-07,1.7074070886596946e-05,64.12870699838375
eclipse-vertx__vert.x#io.vertx.benchmarks.ContextBenchmark.runOnContextNoChecks#.json,6.207198354900644e-08,4.586288856505383e-17,6.772214450610216e-09,3.1511426723701325e-07,10.910259449439838
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false.json,0.0007983028509454163,5.025315406771614e-06,0.0022417215274809703,0.1458267070638298,280.81091340537466
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePool#.json,0.002873803175533557,1.1860085943468257e-05,0.003443847549394174,0.18268988952380952,119.83588781283817
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=10&valueType=Boolean.json,0.0001367123130508258,1.0637715362061908e-05,0.0032615510669100228,0.20414375370212764,2385.703960474628
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=variance&dataType=double&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=GLOBAL.json,9.122924653446779e-08,2.233642666739904e-16,1.494537609677289e-08,9.079762602295674e-07,16.382220246800237
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3.json,7.06525697754092e-05,2.957227544727269e-07,0.0005438039669519954,0.06933652601194742,769.6874560693866
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.allBitsNullBenchmark#.json,5.99976087838489e-08,3.681032548463658e-17,6.067151348420161e-09,2.425592770089566e-07,10.112321926492198
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=0&size=1000.json,2.6891152047756554e-07,3.320693910509941e-15,5.762546234530306e-08,3.297149424030078e-06,21.429153441609646
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=10000&syncThreshold=0.json,0.06284577450666666,6.564801111782558e-05,0.008102346025554917,0.41317171199999997,12.89242767577862
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=100000.json,9.341306125243733,0.052605114149058496,0.22935804792738035,1.6441671679999992,2.4553102623151206
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=100&limit=-1&syncThreshold=10000.json,7.707324964317867,0.005267587940985076,0.07257815057567309,0.8136949760000016,0.9416775718123179
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json,2.0272375191160246e-05,3.685556380341646e-08,0.0001919780294810228,0.022381655852235973,946.9932737074375
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measureListSort#.json,0.7847531249664,0.00029994630893200014,0.017318958078706703,0.46661632,2.2069307566565257
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#.json,4.293284493468532e-08,4.614220761750885e-17,6.792805577779247e-09,5.736328563744281e-07,15.821932108420233
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#.json,1.3303789799577085e-06,5.105042755790105e-13,7.144958191473275e-07,2.68701780052365e-05,53.70618672658528
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String.json,0.02872744318293333,4.313280484824404e-05,0.006567556992386442,0.22935142399999997,22.86161337284676
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseOther#.json,7.476482913338045e-08,2.662263579786127e-17,5.159712763115915e-09,1.21091125882601e-07,6.90125667766991
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithSequence#.json,0.004219945613146671,1.250278276434934e-06,0.0011181584308294302,0.09890091323076923,26.49698677030241
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#.json,5.25611448446086e-07,1.8975371637379805e-13,4.3560729605207263e-07,2.5869504381037146e-05,82.87629528236094
crate__crate#io.crate.operation.aggregation.HyperLogLogDistinctAggregationBenchmark.benchmarkHLLPlusPlusMurmur64#.json,0.0006875713029243749,5.638962990002145e-09,7.509302890416756e-05,0.0023896616054421773,10.921489681838414
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=256&dirtiness=0.5&keys=512&runniness=0.25.json,0.10346097541120002,1.8710604262539917e-06,0.0013678671084041724,0.023986175999999998,1.3221092329428163
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=NO_CACHING&bytes=RANDOM&compressionType=NONE&maxBatchSize=2&messageSize=1000&messageVersion=1.json,1.789578103742483e-07,4.2070803212476395e-14,2.0511168472926255e-07,1.600413411622057e-05,114.6145475854446
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000.json,0.0005726027011114477,2.1076219240574728e-09,4.590884363668369e-05,0.0042292854133122865,8.017573711680464
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#.json,0.03083066934958114,0.00011257277147569773,0.010610031643482395,0.049184768,34.41388678000447
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,2.693441845481204e-05,1.8641287195511104e-07,0.00043175556968626477,0.06825150372296693,1602.9882746888425
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.readBytecode2#.json,4.792074433680627e-06,9.54895501222181e-13,9.771875465959341e-07,2.37727035749286e-05,20.391743912153512
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1.json,6.904584515280167e-07,2.251433705516137e-14,1.500477825732902e-07,1.3720953492992445e-05,21.731616470365083
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=50000&syncThreshold=10000.json,13.2924439527424,0.029672647137983184,0.1722575024142147,1.5099494399999998,1.295905425869227
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=100000.json,5.122638054613913e-07,1.0776044214238645e-13,3.282688564917276e-07,2.877616973986072e-05,64.08199310432617
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3.json,6.338142136716088e-08,6.276352434860907e-17,7.922343362200926e-09,4.076216749126354e-07,12.499472544655875
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoning#param=medium::544.json,0.0006128100557889432,6.618633435395494e-06,0.002572670487138898,0.14577356542713568,419.8153184393806
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=0&size=100.json,7.611908264396283e-08,8.122010740361991e-16,2.8499141636831787e-08,1.6871624343809112e-06,37.440206380485215
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean.json,6.24873020821051e-05,1.011726134489201e-05,0.0031807642705632888,0.17563271299756691,5090.257003549182
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000.json,0.09201729972906668,1.0305529245637496e-06,0.0010151615263413747,0.02745958400000001,1.103228989907756
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3.json,2.1605163698491105e-07,1.208834065414088e-13,3.4768291091367837e-07,2.9050510526100105e-05,160.92583965839628
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED.json,0.002990048262855446,6.720766015262769e-09,8.19802782092301e-05,0.001656949028571429,2.741771068636207
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000.json,0.9175258453333334,0.0001001883783687017,0.010009414486806993,0.12373196799999997,1.0909136279611409
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=true&alignedCopyByteBuffer=true&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=true&pooledByteBuf=true&readonlyByteBuffer=false&size=7.json,6.589803202470374e-08,2.30317489640464e-16,1.5176214601818992e-08,9.005697055363165e-07,23.029844952167554
crate__crate#io.crate.execution.engine.aggregation.AggregateCollectorBenchmark.measureAggregateCollector#.json,0.0003549068977757615,5.257127845296783e-09,7.250605385274242e-05,0.007488489739130436,20.429598384011527
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#.json,0.0037564586637390614,1.1402546143911257e-05,0.0033767656335480637,0.17511273813333333,89.8922611912076
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_out_localXout_out_valuesXnameX_foldX#.json,0.25199184445440004,0.000700724378604771,0.02647119903980118,0.34026291200000003,10.504784032640135
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#.json,4.615489548733278e-08,3.8084987710807573e-17,6.1713035665738865e-09,3.5857054493737857e-07,13.370853733744456
yellowstonegames__SquidLib#squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash6D#.json,7.374244455082395e-08,1.3952890459587555e-16,1.1812235376755559e-08,9.42806349854409e-07,16.018231357402943
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS#NEED_TO_ENLARGE=1&SIZE=65536.json,0.0013616767193459017,6.780534610527041e-08,0.000260394596920271,0.0028031913160263063,19.12308503338111
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=GZIP&maxBatchSize=10&messageSize=100000&messageVersion=1.json,0.0003725075911111111,3.22144334465201e-09,5.675776021525171e-05,0.000951466666666667,15.236672102696042
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false.json,1.2243685333333333e-06,4.486905516515555e-15,6.698436770258831e-08,5.820000000000001e-07,5.470931821501809
netty__netty#io.netty.microbench.headers.HeadersBenchmark.httpAddAllFast#exampleHeader=TWENTYTWO.json,2.658504326110797e-06,3.918410576057446e-13,6.259720901172389e-07,2.4042933582950104e-05,23.546024882080655
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1.json,1.3030323661992632e-06,5.752411687070327e-13,7.584465496704647e-07,3.224186451414613e-05,58.20627095263426
