File,Mean,Variance,Standard Deviation,Range
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#.json,1.0802324109420357e-05,3.5275816110648904e-12,1.8778720387965543e-06,2.5213462960717333e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2.json,0.00010118615863191648,2.043776915378505e-07,0.0004520060056192032,0.01801875791484943
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#.json,0.004462981535315816,1.0030873904293131e-06,0.0010013752333170515,0.010928956952380952
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.0019865371837204633,2.303676536442493e-07,0.0004798861433091809,0.005279251091525423
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4.json,1.2872961994312175e-07,2.1782099521602391e-16,1.475629501984193e-08,5.07236224110366e-07
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert#count=10.json,1.9686844583845378e-06,8.385280425059964e-13,9.155588309985991e-07,1.9794843260188087e-05
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#.json,0.002700869616583894,1.1666073140452256e-08,0.00010799155826469682,0.0011158353170731702
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.1.json,0.021645822289913158,1.385123472922852e-05,0.003721103115787526,0.011288576000000002
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#.json,0.00016460134960855123,5.757241492253176e-10,2.3990245029809633e-05,0.00024384559574468082
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.clear_271#depth=10.json,3.264331505223507e-05,1.7509008894311721e-12,1.3229951194902003e-06,3.896879970744504e-06
apache__logging-log4j2#org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.fullCustomJsonLayout#.json,0.10978917305544422,0.00016028364361798952,0.012658203216368479,0.15623782400000003
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#.json,0.021255517986372745,3.3011900588037135e-05,0.00574463876750633,0.021799936
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordWattsStogatz#k=100&numOfVertices=10000&p=0.5.json,0.41733167198396787,7.513277165188026e-05,0.008666468554478852,0.07864319999999997
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#.json,1.805662584820967e-07,2.7072593065292826e-14,1.6451003246926884e-07,1.7182640098270768e-06
hazelcast__hazelcast#com.hazelcast.projection.QueryBenchmark.testSuppression#.json,2.3242781706392798e-05,9.419268005172754e-12,3.068570018278031e-06,5.3089368920582464e-05
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=false&type=LONG_DECIMAL.json,2.970533855166333,0.018176313521734436,0.1347970422848162,0.8346664959999996
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1.json,2.308539357318049e-06,1.9549294067084293e-13,4.42071991611637e-07,5.806835111788617e-06
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=true&alignedCopyByteBuffer=false&directByteBuff=false&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=36.json,6.511475036627358e-08,4.319688541376075e-18,2.078038921587401e-09,3.95793969938658e-08
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput7Params#.json,2.237704631172363e-06,1.1320025199399402e-12,1.063778374280056e-06,2.016367845303704e-05
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#.json,1.1092517141481404e-06,9.977688258678294e-13,9.987169617799455e-07,2.1090950875087453e-05
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#.json,0.0031766990029607604,7.680636965034796e-10,2.7709333485356702e-05,0.00024814079999999983
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=min&dataType=timestamp&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json,1.0378210551150813e-07,1.0598005288014224e-16,1.0292942018727705e-08,5.578256502362132e-07
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFast#.json,8.771103684604501e-06,4.756558917716393e-12,2.180589420473989e-06,2.874464154886537e-05
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#.json,2.130973970731721e-06,2.728137720318368e-13,5.222285437119437e-07,1.4656435610212884e-05
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=medium::544.json,0.0024684556751233626,7.570165622822106e-08,0.00027509338736854985,0.0033035562997416005
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=true&isRepeating=false&processMode=GLOBAL.json,2.7465027324556966e-06,3.7441150779131847e-16,1.9346484276154683e-08,6.350880354550307e-07
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#.json,0.014822604277942322,7.877646198014119e-06,0.002806245722252313,0.01866126222222222
JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true.json,3.174512316462552e-06,1.4100054146644343e-12,1.1872381694387026e-06,5.215607922554849e-06
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap#NEED_TO_ENLARGE=0&SIZE=65536.json,0.005670789669933299,2.864985056328989e-07,0.0005351661562068868,0.006204438755555556
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,0.00014578160140908482,1.599122169875006e-07,0.00039982346866258763,0.016072715096053094
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCase#.json,9.344279421671848e-07,5.5289539010489904e-14,2.3509800558616673e-07,8.985711409395975e-06
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput11Params#.json,1.3684761893101475e-06,4.137345199660555e-13,6.431145559568958e-07,2.43490276367919e-05
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.fluentInsertGeneratedKeyBindBean#.json,1.4818872909127011e-05,6.003331949817661e-11,7.746823109459735e-06,0.0003618384054204709
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#.json,0.14851499521710088,5.640047779206995e-05,0.007508770868600004,0.084148224
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=ZSTD&maxBatchSize=200&messageSize=1000&messageVersion=2.json,6.196821080484434e-05,7.0297598723050066e-09,8.38296601634282e-05,0.0013824172080055212
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#.json,1.0852046375592152e-07,2.0999618045156776e-15,4.581768669921485e-08,1.3621241143614131e-06
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5.json,0.055471495951903815,1.9531932999252735e-06,0.0013973335073466254,0.05904793599999999
zalando__logbook#org.zalando.logbook.LogbookBenchmark.noop#.json,3.599893434897957e-06,7.547777569929236e-13,8.686343650890752e-07,1.7497638584287647e-05
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#.json,0.003823952070659776,1.262773317249407e-07,0.0003552958695614647,0.004219127560439561
jgrapht__jgrapht#org.jgrapht.perf.lca.LowestCommonAncestorAlgorithmPerformanceTest.BinaryLiftingLCARandomTreeBenchmark.run#.json,0.1137551736219105,2.3001572277830514e-05,0.004795194440474703,0.135135232
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152.json,0.00022193771581403732,1.2754766583123102e-07,0.00035707851341188124,0.016783687439821948
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=1&size=3.json,1.3920673134689728e-07,5.2055097044376544e-14,2.28117755934118e-07,1.054713492896415e-05
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#.json,8.678311862600954e-08,9.12313695355165e-17,9.549916132417396e-09,4.310312306565517e-07
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkCglib#.json,0.0017351271648822066,1.3513776735357472e-07,0.0003675494948421693,0.0076545618349650344
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#.json,0.001251961176103976,7.649236170455564e-07,0.0008744530470731525,0.044764745142857144
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_pop&dataType=double&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH.json,6.342469595706081e-06,1.4369001896634951e-15,3.790013539659774e-08,1.053125162321967e-06
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_repeatXoutX_timesX2X#.json,0.00571122554929784,5.521107296873027e-07,0.0007429174408815318,0.010902096842105266
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=1000.json,4.891445170286287e-07,1.5094526326720383e-13,3.884518597556316e-07,1.9118079151984967e-05
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params#.json,1.2166218536707748e-06,3.1981951152707923e-14,1.7880511496681202e-07,5.7359921307036725e-06
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#.json,5.201740580263938e-08,1.9105354488068942e-18,1.3819903499715572e-09,1.3678222169764662e-08
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.attach#.json,3.8322089524274855e-06,1.387912457062223e-12,1.1779002047912657e-06,3.590028780616344e-05
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDijkstraGnm#edgeDegree=500&numOfVertices=10000.json,1.4672239955965263,0.0005688457606334259,0.02384650425931217,0.4445962240000003
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000.json,1.7827907363740814,0.012235978942307676,0.11059788474014144,3.4351349760000005
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#.json,0.00033598995390702615,4.852844928104425e-06,0.0022025494481202937,0.10681192448000001
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.50&size=750000.json,0.07322586378089514,3.162277215843766e-05,0.005622473664703868,0.070909952
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=FINAL&hasNulls=false&isRepeating=true&processMode=GLOBAL.json,1.0547718569913542e-07,4.084027275377583e-18,2.02056012155326e-09,3.971672490327968e-08
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#.json,1.3211410213390528e-07,4.874026850926832e-15,6.980257100885967e-08,1.3342463144138897e-06
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#.json,5.068902321782407e-07,2.2614930707934197e-13,4.7547215786903944e-07,7.953343702151038e-06
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_4G#depth=16.json,1.45135850708214e-07,1.9604973960716513e-15,4.427010941168012e-08,1.2594827090540494e-06
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3.json,2.4460790143358846e-05,2.71300624609873e-09,5.2077827320155576e-05,0.002333124098379921
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordBarabasiAlbert#m=500&m0=1000&numOfVertices=10000.json,4.947177365290581,0.01785278607905546,0.13359200284692807,0.8724152319999998
netty__netty#io.netty.util.DefaultAttributeMapBenchmark.hasAttributeIdentityHashMap#keyCount=8.json,6.27450554389712e-08,3.0531688213222355e-18,1.747040085074428e-09,4.0891932615731355e-08
crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupingOnNumericDocValues#.json,0.7722194874228455,0.0014004265190754165,0.037416022968069014,0.41943039999999987
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10.json,1.0082030962849853e-07,7.09836116852322e-16,2.6638300070405176e-08,1.1868161538996272e-06
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1024&pooled=true.json,3.4817743146049633e-07,6.159657745546481e-14,2.4814512712584407e-07,1.1812749653549077e-05
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#.json,0.001426341363584559,6.360043268369681e-06,0.0025214914248160736,0.10715563604395606
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#.json,0.002752568505406867,5.793923887777565e-10,2.4066550873480674e-05,0.00020985753204633183
crate__crate#io.crate.execution.engine.reader.JsonReaderBenchmark.measureFileReadingIteratorForJson#.json,2.4657984999502645e-05,5.6141635800159426e-11,7.491520834836986e-06,7.228671008056933e-05
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000.json,0.3026488378142953,0.00017155682909653926,0.013095782866496382,0.1048576
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.baseline#.json,6.586576148065305e-08,9.870689496353208e-18,3.1412406263885823e-09,5.97963855421687e-08
JCTools__JCTools#org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops#burstSize=1&qCapacity=132000&qType=SpscArrayQueue.json,7.322608335175471e-08,1.4766416145142894e-17,3.84206769102555e-09,8.653681804983e-08
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#.json,3.483342891767842e-08,1.029439733946791e-18,1.0144436404750713e-09,1.2804510348019213e-08
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#.json,1.2320999123623648e-07,3.700402604957817e-17,6.082077495020927e-09,7.511079837370249e-08
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#.json,7.599405061341597e-08,1.450296905882594e-17,3.8076403516855745e-09,2.2412298657536336e-08
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#.json,7.766659068792332e-07,4.5347234088207195e-13,6.732910815645606e-07,2.005784948432035e-05
zalando__logbook#org.zalando.logbook.HttpLogFormatterBenchmark.defaultRequest#.json,8.056095206785129e-06,3.1904927265966492e-12,1.7858967209117807e-06,3.1984064929738795e-05
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#.json,0.03576867566766125,0.00017078551079538875,0.013066310428220077,0.050641305600000006
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=false&alignedCopyByteBuffer=false&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=128.json,6.99549193813695e-08,5.700144259687883e-17,7.548669024331192e-09,3.772327772838046e-07
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#.json,1.7152947752525155e-07,1.8829539326768725e-15,4.338576982776405e-08,1.4918576827358235e-06
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.clear#size=100.json,1.84768021517891e-07,1.1321327376302639e-17,3.364156066212387e-09,3.155277037241612e-08
ReactiveX__RxJava#io.reactivex.rxjava3.core.StrictPerf.internal#count=1&cpu=100.json,3.7097124387111394e-07,5.860193843942988e-14,2.4203794188866055e-07,9.571966310654307e-06
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100.json,2.309555261267976e-07,5.70082102602887e-13,7.549117129962847e-07,1.7294715800864593e-05
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10.json,1.4243002543979006e-07,2.898150872238049e-15,5.382548546901158e-08,1.2780966369180827e-06
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc.json,0.006763561404731156,5.9899493292445876e-05,0.007738183687510923,0.1346912256
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithPNG#.json,0.0011778855235680438,1.0484297662286106e-07,0.0003237405734976669,0.01407131287912088
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#.json,1.1145903646968464e-07,6.615712893141287e-17,8.132344825569285e-09,3.446850304671048e-07
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline#limit=128000.json,5.363927482732443e-08,6.634163636199352e-16,2.5752568447985112e-08,1.3982458730547597e-06
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#.json,0.0013827814436791744,1.7336025117375227e-08,0.0001316443499046769,0.00323897406060606
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=ONES&compressionType=ZSTD&maxBatchSize=200&messageSize=10000&messageVersion=2.json,0.00047749879848586063,3.863262436384438e-08,0.00019651900929857513,0.0022434133333333332
jgrapht__jgrapht#org.jgrapht.perf.lca.LowestCommonAncestorAlgorithmPerformanceTest.EulerTourRMQLCARandomTreeBenchmark.run#.json,0.07394584043820976,1.8491850014286157e-05,0.004299496913788423,0.13690470400000002
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#.json,1.516490419659693e-07,1.501140709881845e-13,3.8738086257315455e-07,1.6614459469236804e-05
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap#NEED_TO_ENLARGE=1&SIZE=65536.json,0.00624295308709807,3.796105014371231e-07,0.0006160224923024171,0.008239993535353535
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000.json,0.014102745457899926,8.556215843634876e-08,0.0002924612462551569,0.004737706666666664
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xRequest#.json,6.33706677626377e-07,5.257189960279197e-14,2.2924733481130876e-07,1.1122244383381134e-05
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=128&dirtiness=0.1&keys=512&runniness=0.5.json,0.006326554141527499,1.2101056664972102e-09,3.4780763211693506e-05,0.0005267456000000005
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=10000&syncThreshold=0.json,1.1536591454054776,0.0009939076237830045,0.0315210351560477,0.22439526399999998
netty__netty#io.netty.microbench.internal.EscapeCsvBenchmark.escapeCsvOld#value=netty.json,1.149971087384127e-07,4.905509733675578e-15,7.002764658954878e-08,2.3155659575719005e-06
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xResponseShopify#.json,9.388030145918332e-07,7.283682659518722e-14,2.698379124544845e-07,1.1549185716060463e-05
JCTools__JCTools#org.jctools.jmh.latency.QueueBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true.json,2.5333772995911522e-05,4.570391627639948e-12,2.137490376757343e-06,2.241868204043875e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_E_hasLabelXwrittenByX_whereXinV_inEXsungByX_count_isX0XX_subgraphXsgX#.json,0.0024086989155134224,4.7741311414924046e-08,0.00021846135986285724,0.002235006724904215
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params#configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml.json,1.3500417389116482e-06,3.998083592012175e-13,6.321984045179948e-07,2.7610161162054874e-05
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.005677286102264853,3.269229440725899e-07,0.0005716762644823544,0.006125568000000001
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithTIF#.json,0.00030941616475790363,1.3350657356503664e-09,3.653244889014428e-05,0.0008219875221896383
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedSerializer#stringLength=10000.json,1.638987299491257e-05,8.495906001015132e-12,2.9142869380107747e-06,4.034115882022822e-05
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructLong#.json,1.8107276351404926e-05,9.277398035710476e-12,3.0453734372605103e-06,5.210821758369315e-05
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP.json,2.0589392058241628e-05,7.801179810183439e-12,2.792592738962203e-06,2.0433537107051163e-05
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=50000&syncThreshold=10000.json,0.06313974423513694,2.698449959807216e-05,0.005193793097453437,0.07988838399999998
apache__arrow#org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmark#numThreads=5.json,0.004102072718128044,1.6922188474892944e-10,1.3006358614667749e-05,0.00029288180869565215
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#.json,0.00012710947241467138,4.8988198249502804e-08,0.0002212958113608095,0.003635590507066815
netty__netty#io.netty.microbenchmark.common.IsValidIpV6Benchmark.isValidIpV6AddressOld#ip=0:0:0:0:0:0:10.0.0.1.json,3.60407637819022e-07,1.59324339363501e-13,3.990878660411707e-07,1.4718341209223506e-05
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDeltaSteppingComplete#numOfVertices=2000.json,0.11112537198129593,5.3742202499226895e-05,0.007329682976213384,0.24005836799999994
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithAVI#.json,0.07163995387040749,1.050311063500245e-07,0.0003240309025697726,0.0031457280000000004
crate__crate#io.crate.execution.engine.distribution.merge.SortedPagingIteratorBenchmark.measurePagingIteratorWithRepeat#.json,0.038462970413716324,3.561821306804863e-05,0.005967102859621055,0.150863872
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#.json,4.639428492691621e-08,7.548120388519126e-19,8.686540914670829e-10,1.4862092125871889e-08
imglib__imglib2#net.imglib2.converter.RealTypeConvertersBenchmark.converter#srcType=DoubleType&targetType=DoubleType.json,5.428646191535594e-08,3.646593681190481e-18,1.909286702941466e-09,2.0930652397135433e-08
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=50000&syncThreshold=0.json,0.347926727738143,0.00033404977243039623,0.0182739760139963,0.13054771199999998
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=100000&messageVersion=1.json,2.9534985667497824e-06,3.2432755343472774e-13,5.694025180823994e-07,4.923731157572668e-06
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata#.json,0.0036349422885235344,1.1023178218145304e-06,0.0010497378940427663,0.03898914133333333
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#.json,1.2562056524824392e-06,4.667886350745344e-13,6.831052093541575e-07,1.8088937127438936e-05
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordGnp#numOfVertices=10000&p=0.05.json,2.463614252291249,0.01415971127844348,0.1189747112455375,0.4068474879999999
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlattenRangePerf.observable#times=1000.json,2.094873157875767e-05,6.717301363012e-13,8.194545609966671e-07,3.7189296785922585e-06
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#.json,5.974010193659011e-05,3.910451424119369e-11,6.252315833448699e-06,6.867261892434093e-05
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true.json,7.641757924246283e-05,6.574924819210004e-12,2.5637333686513218e-06,3.673414601420345e-05
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseAnalyzeAndPlanInsertFromValues#.json,7.36052256878911e-05,1.6524913164270987e-10,1.2852779396378337e-05,0.000307260590165272
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#.json,3.622081481074143e-07,4.487038216426819e-13,6.69741706904074e-07,2.278927164253216e-05
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_samp&dataType=double&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=HASH.json,8.505565489873689e-08,6.150900520500967e-18,2.4796866962399673e-09,3.699798224374495e-08
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=200.json,1.8714357106705966e-05,2.775291708778126e-12,1.6656424459167667e-06,2.8123394955654117e-05
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean.json,2.2900262429071474,0.01942846264711307,0.13936274076894586,1.6672358400000002
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePool#.json,0.0009227689854922458,4.5175167975556316e-08,0.00021250901018332897,0.004148209895316805
